piece_moved,is_checkmate,is_draw,material_eval,mobility,castling,attack_undefended,defended,move_dist,center_control,move_clock,group_id,move,is_best_move
1,FALSE,FALSE,2,38,2,0,26,1,7,11,71,b2b3,FALSE
1,FALSE,FALSE,2,38,2,0,29,2,7,11,71,h2h4,FALSE
1,FALSE,FALSE,2,38,2,0,28,2,7,11,71,g2g4,FALSE
1,FALSE,FALSE,2,38,2,0,29,2,7,11,71,f2f4,FALSE
1,FALSE,FALSE,2,37,2,0,26,2,7,11,71,b2b4,FALSE
2,FALSE,FALSE,2,32,2,3,16,2,5,12,72,c4d6,FALSE
2,FALSE,FALSE,2,34,2,5,19,2,5,12,72,c4b6,FALSE
2,FALSE,FALSE,2,34,2,0,16,1,5,12,72,c4e5,FALSE
2,FALSE,FALSE,2,33,2,0,16,1,5,12,72,c4a5,FALSE
2,FALSE,FALSE,2,34,2,0,19,-2,5,12,72,c4d2,FALSE
3,FALSE,FALSE,3,33,2,0,17,4,6,12,72,e3a7,FALSE
3,FALSE,FALSE,2,33,2,0,17,3,5,12,72,e3h6,FALSE
3,FALSE,FALSE,2,34,2,1,20,3,6,12,72,e3b6,FALSE
3,FALSE,FALSE,2,32,2,0,17,2,5,12,72,e3g5,FALSE
3,FALSE,FALSE,2,31,2,0,17,2,6,12,72,e3c5,FALSE
3,FALSE,FALSE,2,34,2,1,17,1,5,12,72,e3f4,FALSE
3,FALSE,FALSE,2,34,2,0,17,1,5,12,72,e3d4,FALSE
3,FALSE,FALSE,2,34,2,0,20,-1,5,12,72,e3d2,FALSE
3,FALSE,FALSE,2,34,2,0,20,-2,5,12,72,e3c1,FALSE
2,FALSE,FALSE,2,33,2,1,16,2,5,12,72,c3b5,FALSE
2,FALSE,FALSE,2,34,2,0,19,1,5,12,72,c3e4,FALSE
2,FALSE,FALSE,2,34,2,0,16,1,5,12,72,c3a4,FALSE
2,FALSE,FALSE,2,34,2,0,19,-1,5,12,72,c3a2,FALSE
2,FALSE,FALSE,2,34,2,0,19,-2,5,12,72,c3d1,FALSE
2,FALSE,FALSE,2,34,2,0,19,-2,5,12,72,c3b1,FALSE
4,FALSE,FALSE,2,34,1,0,19,0,6,12,72,h1g1,FALSE
6,FALSE,FALSE,2,34,0,0,20,1,6,12,72,e1d2,FALSE
6,FALSE,FALSE,2,34,0,0,20,0,6,12,72,e1d1,FALSE
4,FALSE,FALSE,2,34,1,0,25,1,6,12,72,a1a2,FALSE
4,FALSE,FALSE,2,34,1,0,25,0,6,12,72,a1d1,FALSE
4,FALSE,FALSE,2,34,1,0,25,0,6,12,72,a1c1,FALSE
4,FALSE,FALSE,2,34,1,0,25,0,6,12,72,a1b1,FALSE
6,FALSE,FALSE,2,34,0,0,25,0,6,12,72,e1c1,FALSE
1,FALSE,FALSE,2,32,2,1,20,1,6,12,72,d5d6,FALSE
1,FALSE,FALSE,2,34,2,0,17,1,6,12,72,d3d4,TRUE
1,FALSE,FALSE,2,34,2,0,20,1,6,12,72,a3a4,FALSE
1,FALSE,FALSE,2,34,2,0,20,1,6,12,72,h2h3,FALSE
1,FALSE,FALSE,2,34,2,0,20,1,6,12,72,g2g3,FALSE
1,FALSE,FALSE,2,34,2,0,20,1,6,12,72,f2f3,FALSE
1,FALSE,FALSE,2,34,2,0,16,1,6,12,72,b2b3,FALSE
1,FALSE,FALSE,2,34,2,0,20,2,6,12,72,h2h4,FALSE
1,FALSE,FALSE,2,34,2,3,19,2,6,12,72,g2g4,FALSE
1,FALSE,FALSE,2,34,2,0,20,2,6,12,72,f2f4,FALSE
1,FALSE,FALSE,2,33,2,0,17,2,6,12,72,b2b4,FALSE
2,FALSE,FALSE,2,31,2,0,16,2,7,13,73,c4d6,FALSE
2,FALSE,FALSE,2,33,2,5,16,2,7,13,73,c4b6,FALSE
2,FALSE,FALSE,2,33,2,0,19,1,7,13,73,c4e5,FALSE
2,FALSE,FALSE,2,32,2,0,16,1,7,13,73,c4a5,FALSE
2,FALSE,FALSE,2,33,2,0,19,-2,7,13,73,c4d2,FALSE
3,FALSE,FALSE,2,32,2,0,13,3,6,13,73,e3h6,FALSE
3,FALSE,FALSE,2,32,2,0,13,2,6,13,73,e3g5,FALSE
3,FALSE,FALSE,2,33,2,1,13,1,6,13,73,e3f4,TRUE
3,FALSE,FALSE,2,33,2,0,16,-1,6,13,73,e3d2,FALSE
3,FALSE,FALSE,2,33,2,0,16,-2,6,13,73,e3c1,FALSE
2,FALSE,FALSE,2,32,2,1,13,2,5,13,73,c3b5,FALSE
2,FALSE,FALSE,2,33,2,0,13,1,5,13,73,c3e4,FALSE
2,FALSE,FALSE,2,33,2,0,13,1,5,13,73,c3a4,FALSE
2,FALSE,FALSE,2,33,2,0,16,-1,5,13,73,c3a2,FALSE
2,FALSE,FALSE,2,33,2,0,16,-2,5,13,73,c3d1,FALSE
2,FALSE,FALSE,2,33,2,0,16,-2,5,13,73,c3b1,FALSE
4,FALSE,FALSE,2,33,1,0,16,0,7,13,73,h1g1,FALSE
6,FALSE,FALSE,2,33,0,0,17,1,7,13,73,e1d2,FALSE
6,FALSE,FALSE,2,33,0,0,17,0,7,13,73,e1d1,FALSE
4,FALSE,FALSE,2,33,1,0,22,1,7,13,73,a1a2,FALSE
4,FALSE,FALSE,2,33,1,0,22,0,7,13,73,a1d1,FALSE
4,FALSE,FALSE,2,33,1,0,22,0,7,13,73,a1c1,FALSE
4,FALSE,FALSE,2,33,1,0,22,0,7,13,73,a1b1,FALSE
6,FALSE,FALSE,2,33,0,0,22,0,7,13,73,e1c1,FALSE
1,FALSE,FALSE,2,31,2,1,17,1,7,13,73,d5d6,FALSE
1,FALSE,FALSE,2,33,2,0,17,1,7,13,73,a3a4,FALSE
1,FALSE,FALSE,2,33,2,0,17,1,7,13,73,h2h3,FALSE
1,FALSE,FALSE,2,33,2,0,17,1,7,13,73,g2g3,FALSE
1,FALSE,FALSE,2,33,2,0,17,1,7,13,73,f2f3,FALSE
1,FALSE,FALSE,2,33,2,0,16,1,7,13,73,b2b3,FALSE
1,FALSE,FALSE,2,33,2,0,17,2,7,13,73,h2h4,FALSE
1,FALSE,FALSE,2,33,2,0,16,2,7,13,73,g2g4,FALSE
1,FALSE,FALSE,2,33,2,0,17,2,7,13,73,f2f4,FALSE
1,FALSE,FALSE,2,32,2,0,14,2,7,13,73,b2b4,FALSE
3,FALSE,FALSE,3,28,2,0,13,3,6,14,74,f4c7,FALSE
3,FALSE,FALSE,2,28,2,0,13,2,6,14,74,f4h6,FALSE
3,FALSE,FALSE,2,30,2,0,16,2,6,14,74,f4d6,FALSE
3,FALSE,FALSE,2,28,2,0,13,1,6,14,74,f4g5,FALSE
3,FALSE,FALSE,2,29,2,0,17,1,7,14,74,f4e5,TRUE
3,FALSE,FALSE,2,29,2,0,16,-1,6,14,74,f4g3,FALSE
3,FALSE,FALSE,2,29,2,0,17,-1,7,14,74,f4e3,FALSE
3,FALSE,FALSE,2,29,2,0,16,-2,6,14,74,f4d2,FALSE
3,FALSE,FALSE,2,29,2,0,16,-3,6,14,74,f4c1,FALSE
2,FALSE,FALSE,2,30,2,0,15,2,6,14,74,c4d6,FALSE
2,FALSE,FALSE,2,29,2,5,12,2,6,14,74,c4b6,FALSE
2,FALSE,FALSE,2,29,2,0,15,1,6,14,74,c4e5,FALSE
2,FALSE,FALSE,2,28,2,0,12,1,6,14,74,c4a5,FALSE
2,FALSE,FALSE,2,29,2,0,15,-1,6,14,74,c4e3,FALSE
2,FALSE,FALSE,2,29,2,0,15,-2,6,14,74,c4d2,FALSE
2,FALSE,FALSE,2,28,2,0,10,2,5,14,74,c3b5,FALSE
2,FALSE,FALSE,2,29,2,0,9,1,4,14,74,c3e4,FALSE
2,FALSE,FALSE,2,29,2,0,9,1,4,14,74,c3a4,FALSE
2,FALSE,FALSE,2,29,2,0,12,-1,4,14,74,c3a2,FALSE
2,FALSE,FALSE,2,29,2,0,12,-2,4,14,74,c3d1,FALSE
2,FALSE,FALSE,2,29,2,0,12,-2,4,14,74,c3b1,FALSE
4,FALSE,FALSE,2,29,1,0,13,0,6,14,74,h1g1,FALSE
6,FALSE,FALSE,2,29,0,0,12,1,6,14,74,e1d2,FALSE
6,FALSE,FALSE,2,29,0,0,12,0,6,14,74,e1d1,FALSE
4,FALSE,FALSE,2,29,1,0,18,1,6,14,74,a1a2,FALSE
4,FALSE,FALSE,2,29,1,0,19,0,7,14,74,a1d1,FALSE
4,FALSE,FALSE,2,29,1,0,18,0,6,14,74,a1c1,FALSE
4,FALSE,FALSE,2,29,1,0,18,0,6,14,74,a1b1,FALSE
6,FALSE,FALSE,2,29,0,0,18,0,7,14,74,e1c1,FALSE
1,FALSE,FALSE,2,30,2,0,13,1,6,14,74,d5d6,FALSE
1,FALSE,FALSE,2,29,2,0,13,1,6,14,74,a3a4,FALSE
1,FALSE,FALSE,2,29,2,0,13,1,6,14,74,h2h3,FALSE
1,FALSE,FALSE,2,29,2,0,16,1,6,14,74,g2g3,FALSE
1,FALSE,FALSE,2,29,2,0,13,1,6,14,74,f2f3,FALSE
1,FALSE,FALSE,2,29,2,0,20,1,7,14,74,e2e3,FALSE
1,FALSE,FALSE,2,29,2,0,12,1,6,14,74,b2b3,FALSE
1,FALSE,FALSE,2,29,2,0,13,2,6,14,74,h2h4,FALSE
1,FALSE,FALSE,2,29,2,0,12,2,6,14,74,g2g4,FALSE
1,FALSE,FALSE,2,29,2,0,16,2,6,14,74,e2e4,FALSE
1,FALSE,FALSE,2,29,2,0,10,2,6,14,74,b2b4,FALSE
3,FALSE,FALSE,3,32,2,0,14,2,6,15,75,e5g7,FALSE
3,FALSE,FALSE,3,32,2,0,13,2,5,15,75,e5c7,FALSE
3,FALSE,FALSE,2,31,2,0,14,1,6,15,75,e5f6,FALSE
3,FALSE,FALSE,2,34,2,0,16,1,5,15,75,e5d6,FALSE
3,FALSE,FALSE,2,33,2,0,13,-1,5,15,75,e5f4,FALSE
3,FALSE,FALSE,2,33,2,0,16,-2,5,15,75,e5g3,FALSE
2,FALSE,FALSE,2,34,2,0,19,2,6,15,75,c4d6,FALSE
2,FALSE,FALSE,2,33,2,5,16,2,6,15,75,c4b6,FALSE
2,FALSE,FALSE,2,32,2,0,16,1,6,15,75,c4a5,FALSE
2,FALSE,FALSE,2,33,2,3,19,-1,6,15,75,c4e3,FALSE
2,FALSE,FALSE,2,33,2,0,19,-2,6,15,75,c4d2,FALSE
2,FALSE,FALSE,2,32,2,0,13,2,4,15,75,c3b5,FALSE
2,FALSE,FALSE,2,33,2,0,13,1,4,15,75,c3e4,FALSE
2,FALSE,FALSE,2,33,2,0,13,1,4,15,75,c3a4,FALSE
2,FALSE,FALSE,2,33,2,0,16,-1,4,15,75,c3a2,FALSE
2,FALSE,FALSE,2,33,2,0,16,-2,4,15,75,c3d1,FALSE
2,FALSE,FALSE,2,33,2,0,16,-2,4,15,75,c3b1,FALSE
4,FALSE,FALSE,2,33,1,0,17,0,6,15,75,h1g1,FALSE
6,FALSE,FALSE,2,33,0,0,16,1,6,15,75,e1d2,FALSE
6,FALSE,FALSE,2,33,0,0,16,0,6,15,75,e1d1,FALSE
4,FALSE,FALSE,2,33,1,0,22,1,6,15,75,a1a2,FALSE
4,FALSE,FALSE,2,33,1,0,22,0,6,15,75,a1d1,FALSE
4,FALSE,FALSE,2,33,1,0,17,0,6,15,75,a1c1,FALSE
4,FALSE,FALSE,2,33,1,0,22,0,6,15,75,a1b1,FALSE
6,FALSE,FALSE,2,33,0,0,21,0,6,15,75,e1c1,FALSE
1,FALSE,FALSE,2,34,2,0,17,1,6,15,75,d5d6,FALSE
1,FALSE,FALSE,2,33,2,0,17,1,6,15,75,a3a4,FALSE
1,FALSE,FALSE,2,33,2,3,17,1,6,15,75,h2h3,TRUE
1,FALSE,FALSE,2,33,2,0,17,1,6,15,75,g2g3,FALSE
1,FALSE,FALSE,2,33,2,3,17,1,6,15,75,f2f3,FALSE
1,FALSE,FALSE,2,33,2,0,20,1,6,15,75,e2e3,FALSE
1,FALSE,FALSE,2,33,2,0,16,1,6,15,75,b2b3,FALSE
1,FALSE,FALSE,2,33,2,0,17,2,6,15,75,h2h4,FALSE
1,FALSE,FALSE,2,33,2,0,17,2,6,15,75,f2f4,FALSE
1,FALSE,FALSE,2,33,2,0,20,2,6,15,75,e2e4,FALSE
1,FALSE,FALSE,2,33,2,0,14,2,6,15,75,b2b4,FALSE
3,FALSE,FALSE,3,28,2,0,13,2,6,16,76,e5c7,FALSE
3,FALSE,FALSE,5,25,2,0,14,1,5,16,76,e5f6,FALSE
3,FALSE,FALSE,2,30,2,0,16,1,6,16,76,e5d6,FALSE
3,FALSE,FALSE,2,29,2,0,13,-1,6,16,76,e5f4,FALSE
3,FALSE,FALSE,2,29,2,0,16,-2,6,16,76,e5g3,FALSE
3,FALSE,FALSE,2,29,2,0,16,-3,6,16,76,e5h2,FALSE
2,FALSE,FALSE,2,30,2,0,19,2,7,16,76,c4d6,FALSE
2,FALSE,FALSE,2,29,2,5,16,2,7,16,76,c4b6,FALSE
2,FALSE,FALSE,2,28,2,0,16,1,7,16,76,c4a5,FALSE
2,FALSE,FALSE,2,29,2,0,19,-1,7,16,76,c4e3,FALSE
2,FALSE,FALSE,2,29,2,0,19,-2,7,16,76,c4d2,FALSE
2,FALSE,FALSE,2,28,2,0,13,2,5,16,76,c3b5,FALSE
2,FALSE,FALSE,2,29,2,0,13,1,5,16,76,c3e4,FALSE
2,FALSE,FALSE,2,29,2,0,13,1,5,16,76,c3a4,FALSE
2,FALSE,FALSE,2,29,2,0,16,-1,5,16,76,c3a2,FALSE
2,FALSE,FALSE,2,29,2,0,16,-2,5,16,76,c3d1,FALSE
2,FALSE,FALSE,2,29,2,0,16,-2,5,16,76,c3b1,FALSE
4,FALSE,FALSE,2,29,1,0,22,1,7,16,76,h1h2,FALSE
4,FALSE,FALSE,2,29,1,0,17,0,7,16,76,h1g1,FALSE
6,FALSE,FALSE,2,29,0,0,16,1,7,16,76,e1d2,FALSE
6,FALSE,FALSE,2,29,0,0,16,0,7,16,76,e1d1,FALSE
4,FALSE,FALSE,2,29,1,0,22,1,7,16,76,a1a2,FALSE
4,FALSE,FALSE,2,29,1,0,22,0,7,16,76,a1d1,FALSE
4,FALSE,FALSE,2,29,1,0,17,0,7,16,76,a1c1,FALSE
4,FALSE,FALSE,2,29,1,0,22,0,7,16,76,a1b1,FALSE
6,FALSE,FALSE,2,29,0,0,21,0,7,16,76,e1c1,FALSE
1,FALSE,FALSE,2,30,2,0,17,1,7,16,76,d5d6,FALSE
1,FALSE,FALSE,2,29,2,0,17,1,7,16,76,h3h4,FALSE
1,FALSE,FALSE,2,29,2,0,17,1,7,16,76,a3a4,FALSE
1,FALSE,FALSE,2,29,2,0,17,1,7,16,76,g2g3,FALSE
1,FALSE,FALSE,2,29,2,0,17,1,7,16,76,f2f3,FALSE
1,FALSE,FALSE,2,29,2,0,20,1,7,16,76,e2e3,TRUE
1,FALSE,FALSE,2,29,2,0,16,1,7,16,76,b2b3,FALSE
1,FALSE,FALSE,2,29,2,0,17,2,7,16,76,g2g4,FALSE
1,FALSE,FALSE,2,29,2,0,17,2,7,16,76,f2f4,FALSE
1,FALSE,FALSE,2,29,2,0,20,2,7,16,76,e2e4,FALSE
1,FALSE,FALSE,2,29,2,0,14,2,7,16,76,b2b4,FALSE
3,FALSE,FALSE,3,28,2,0,17,2,7,17,77,e5c7,FALSE
3,FALSE,FALSE,5,25,2,0,17,1,5,17,77,e5f6,FALSE
3,FALSE,FALSE,2,30,2,0,20,1,7,17,77,e5d6,FALSE
3,FALSE,FALSE,2,29,2,0,20,-1,7,17,77,e5f4,FALSE
3,FALSE,FALSE,2,29,2,0,20,-2,7,17,77,e5g3,FALSE
3,FALSE,FALSE,2,29,2,0,20,-3,7,17,77,e5h2,FALSE
2,FALSE,FALSE,2,30,2,0,19,2,7,17,77,c4d6,FALSE
2,FALSE,FALSE,2,28,2,5,16,2,7,17,77,c4b6,FALSE
2,FALSE,FALSE,2,28,2,0,16,1,7,17,77,c4a5,FALSE
2,FALSE,FALSE,2,29,2,0,19,-2,7,17,77,c4d2,FALSE
2,FALSE,FALSE,2,29,2,0,16,2,5,17,77,c3b5,FALSE
2,FALSE,FALSE,2,29,2,0,16,1,5,17,77,c3e4,FALSE
2,FALSE,FALSE,2,29,2,0,16,1,5,17,77,c3a4,FALSE
2,FALSE,FALSE,2,29,2,0,16,-1,5,17,77,c3e2,FALSE
2,FALSE,FALSE,2,29,2,0,19,-1,5,17,77,c3a2,FALSE
2,FALSE,FALSE,2,29,2,0,19,-2,5,17,77,c3d1,FALSE
2,FALSE,FALSE,2,29,2,0,19,-2,5,17,77,c3b1,FALSE
4,FALSE,FALSE,2,29,1,0,25,1,7,17,77,h1h2,FALSE
4,FALSE,FALSE,2,29,1,0,20,0,7,17,77,h1g1,FALSE
3,FALSE,FALSE,2,29,2,0,16,2,7,17,77,f1d3,TRUE
3,FALSE,FALSE,2,29,2,0,19,1,7,17,77,f1e2,FALSE
6,FALSE,FALSE,2,29,0,0,17,1,7,17,77,e1e2,FALSE
6,FALSE,FALSE,2,29,0,0,19,1,7,17,77,e1d2,FALSE
6,FALSE,FALSE,2,29,0,0,19,0,7,17,77,e1d1,FALSE
4,FALSE,FALSE,2,29,1,0,25,1,7,17,77,a1a2,FALSE
4,FALSE,FALSE,2,29,1,0,25,0,7,17,77,a1d1,FALSE
4,FALSE,FALSE,2,29,1,0,20,0,7,17,77,a1c1,FALSE
4,FALSE,FALSE,2,29,1,0,25,0,7,17,77,a1b1,FALSE
6,FALSE,FALSE,2,29,0,0,24,0,7,17,77,e1c1,FALSE
1,FALSE,FALSE,2,30,2,0,20,1,7,17,77,d5d6,FALSE
1,FALSE,FALSE,2,29,2,0,20,1,7,17,77,h3h4,FALSE
1,FALSE,FALSE,2,29,2,0,20,1,7,17,77,e3e4,FALSE
1,FALSE,FALSE,2,29,2,0,20,1,7,17,77,a3a4,FALSE
1,FALSE,FALSE,2,29,2,0,20,1,7,17,77,g2g3,FALSE
1,FALSE,FALSE,2,29,2,0,20,1,7,17,77,f2f3,FALSE
1,FALSE,FALSE,2,29,2,0,16,1,7,17,77,b2b3,FALSE
1,FALSE,FALSE,2,29,2,0,20,2,7,17,77,g2g4,FALSE
1,FALSE,FALSE,2,29,2,0,20,2,7,17,77,f2f4,FALSE
1,FALSE,FALSE,2,29,2,0,17,2,7,17,77,b2b4,FALSE
3,FALSE,FALSE,3,29,2,3,13,2,6,18,78,e5g7,FALSE
3,FALSE,FALSE,3,29,2,3,13,2,6,18,78,e5c7,FALSE
3,FALSE,FALSE,2,28,2,3,13,1,6,18,78,e5f6,FALSE
3,FALSE,FALSE,2,31,2,3,16,1,6,18,78,e5d6,FALSE
3,FALSE,FALSE,2,30,2,3,16,-1,6,18,78,e5f4,FALSE
3,FALSE,FALSE,2,30,2,3,16,-2,6,18,78,e5g3,FALSE
3,FALSE,FALSE,2,30,2,3,16,-3,6,18,78,e5h2,FALSE
2,FALSE,FALSE,2,31,2,3,15,2,6,18,78,c4d6,FALSE
2,FALSE,FALSE,2,29,2,8,12,2,6,18,78,c4b6,FALSE
2,FALSE,FALSE,2,29,2,3,12,1,6,18,78,c4a5,FALSE
2,FALSE,FALSE,2,30,2,3,15,-2,6,18,78,c4d2,FALSE
3,FALSE,FALSE,5,23,2,0,13,2,5,18,78,d3f5,FALSE
3,FALSE,FALSE,2,30,2,3,17,1,6,18,78,d3e4,FALSE
3,FALSE,FALSE,2,30,2,0,19,-1,6,18,78,d3e2,FALSE
3,FALSE,FALSE,2,30,2,3,13,-1,6,18,78,d3c2,FALSE
3,FALSE,FALSE,2,30,2,0,20,-2,6,18,78,d3f1,FALSE
3,FALSE,FALSE,2,30,2,3,16,-2,6,18,78,d3b1,FALSE
2,FALSE,FALSE,2,30,2,3,12,2,5,18,78,c3b5,FALSE
2,FALSE,FALSE,2,30,2,0,15,1,5,18,78,c3e4,FALSE
2,FALSE,FALSE,2,30,2,3,12,1,5,18,78,c3a4,FALSE
2,FALSE,FALSE,2,30,2,3,15,-1,5,18,78,c3e2,FALSE
2,FALSE,FALSE,2,30,2,3,15,-1,5,18,78,c3a2,FALSE
2,FALSE,FALSE,2,30,2,3,15,-2,5,18,78,c3d1,FALSE
2,FALSE,FALSE,2,30,2,3,15,-2,5,18,78,c3b1,FALSE
4,FALSE,FALSE,2,30,1,3,22,1,6,18,78,h1h2,FALSE
4,FALSE,FALSE,2,30,1,3,17,0,6,18,78,h1g1,FALSE
4,FALSE,FALSE,2,30,1,3,21,0,6,18,78,h1f1,FALSE
6,FALSE,FALSE,2,30,0,3,29,1,6,18,78,e1e2,FALSE
6,FALSE,FALSE,2,30,0,3,28,1,6,18,78,e1d2,FALSE
6,FALSE,FALSE,2,30,0,3,17,0,6,18,78,e1f1,FALSE
6,FALSE,FALSE,2,30,0,3,15,0,6,18,78,e1d1,FALSE
4,FALSE,FALSE,2,30,1,3,21,1,6,18,78,a1a2,FALSE
4,FALSE,FALSE,2,30,1,3,24,0,6,18,78,a1d1,FALSE
4,FALSE,FALSE,2,30,1,3,16,0,6,18,78,a1c1,FALSE
4,FALSE,FALSE,2,30,1,3,21,0,6,18,78,a1b1,FALSE
6,FALSE,FALSE,2,30,0,3,27,0,6,18,78,e1g1,FALSE
6,FALSE,FALSE,2,30,0,3,28,0,6,18,78,e1c1,FALSE
1,FALSE,FALSE,2,31,2,3,16,1,6,18,78,d5d6,FALSE
1,FALSE,FALSE,2,30,2,3,16,1,6,18,78,h3h4,FALSE
1,FALSE,FALSE,2,30,2,3,16,1,6,18,78,e3e4,FALSE
1,FALSE,FALSE,2,30,2,3,16,1,6,18,78,a3a4,FALSE
1,FALSE,FALSE,2,30,2,3,17,1,6,18,78,g2g3,TRUE
1,FALSE,FALSE,2,30,2,3,16,1,6,18,78,f2f3,FALSE
1,FALSE,FALSE,2,30,2,3,12,1,6,18,78,b2b3,FALSE
1,FALSE,FALSE,2,30,2,3,17,2,6,18,78,g2g4,FALSE
1,FALSE,FALSE,2,30,2,3,16,2,6,18,78,f2f4,FALSE
1,FALSE,FALSE,2,30,2,3,13,2,6,18,78,b2b4,FALSE
3,FALSE,FALSE,3,28,2,3,14,2,6,19,79,e5g7,FALSE
3,FALSE,FALSE,3,28,2,3,14,2,6,19,79,e5c7,FALSE
3,FALSE,FALSE,2,27,2,3,14,1,6,19,79,e5f6,FALSE
3,FALSE,FALSE,2,30,2,3,17,1,6,19,79,e5d6,FALSE
3,FALSE,FALSE,2,29,2,3,17,-1,6,19,79,e5f4,FALSE
2,FALSE,FALSE,2,30,2,3,16,2,6,19,79,c4d6,FALSE
2,FALSE,FALSE,3,30,2,8,13,2,6,19,79,c4b6,FALSE
2,FALSE,FALSE,2,29,2,3,13,1,6,19,79,c4a5,FALSE
2,FALSE,FALSE,2,29,2,3,16,-2,6,19,79,c4d2,FALSE
3,FALSE,FALSE,5,22,2,0,14,2,5,19,79,d3f5,FALSE
3,FALSE,FALSE,2,29,2,3,22,1,6,19,79,d3e4,FALSE
3,FALSE,FALSE,2,29,2,0,20,-1,6,19,79,d3e2,FALSE
3,FALSE,FALSE,2,29,2,3,14,-1,6,19,79,d3c2,FALSE
3,FALSE,FALSE,2,29,2,0,20,-2,6,19,79,d3f1,FALSE
3,FALSE,FALSE,2,29,2,3,17,-2,6,19,79,d3b1,FALSE
2,FALSE,FALSE,2,29,2,3,13,2,5,19,79,c3b5,FALSE
2,FALSE,FALSE,2,29,2,0,16,1,5,19,79,c3e4,FALSE
2,FALSE,FALSE,2,29,2,3,13,1,5,19,79,c3a4,FALSE
2,FALSE,FALSE,2,29,2,3,16,-1,5,19,79,c3e2,FALSE
2,FALSE,FALSE,2,29,2,3,16,-1,5,19,79,c3a2,FALSE
2,FALSE,FALSE,2,29,2,3,16,-2,5,19,79,c3d1,FALSE
2,FALSE,FALSE,2,29,2,3,16,-2,5,19,79,c3b1,FALSE
4,FALSE,FALSE,2,29,1,3,17,1,6,19,79,h1h2,FALSE
4,FALSE,FALSE,2,29,1,3,16,0,6,19,79,h1g1,FALSE
4,FALSE,FALSE,2,29,1,3,21,0,6,19,79,h1f1,FALSE
6,FALSE,FALSE,2,29,0,3,30,1,6,19,79,e1e2,FALSE
6,FALSE,FALSE,2,29,0,3,29,1,6,19,79,e1d2,FALSE
6,FALSE,FALSE,2,29,0,3,17,0,6,19,79,e1f1,FALSE
6,FALSE,FALSE,2,29,0,3,16,0,6,19,79,e1d1,FALSE
4,FALSE,FALSE,2,29,1,3,22,1,6,19,79,a1a2,FALSE
4,FALSE,FALSE,2,29,1,3,25,0,6,19,79,a1d1,FALSE
4,FALSE,FALSE,2,29,1,3,17,0,6,19,79,a1c1,FALSE
4,FALSE,FALSE,2,29,1,3,22,0,6,19,79,a1b1,FALSE
6,FALSE,FALSE,2,29,0,3,26,0,6,19,79,e1g1,FALSE
6,FALSE,FALSE,2,29,0,3,29,0,6,19,79,e1c1,FALSE
1,FALSE,FALSE,2,30,2,3,17,1,6,19,79,d5d6,FALSE
1,FALSE,FALSE,2,29,2,3,17,1,6,19,79,h3h4,FALSE
1,FALSE,FALSE,2,29,2,3,17,1,6,19,79,g3g4,FALSE
1,FALSE,FALSE,2,29,2,3,17,1,6,19,79,e3e4,FALSE
1,FALSE,FALSE,2,29,2,3,17,1,6,19,79,a3a4,TRUE
1,FALSE,FALSE,2,29,2,3,16,1,6,19,79,f2f3,FALSE
1,FALSE,FALSE,2,29,2,3,13,1,6,19,79,b2b3,FALSE
1,FALSE,FALSE,2,29,2,3,16,2,6,19,79,f2f4,FALSE
1,FALSE,FALSE,2,29,2,3,14,2,6,19,79,b2b4,FALSE
3,FALSE,FALSE,3,29,2,3,14,2,6,20,80,e5g7,FALSE
3,FALSE,FALSE,3,29,2,3,14,2,6,20,80,e5c7,FALSE
3,FALSE,FALSE,2,28,2,3,14,1,6,20,80,e5f6,FALSE
3,FALSE,FALSE,2,31,2,3,17,1,6,20,80,e5d6,FALSE
3,FALSE,FALSE,2,30,2,3,17,-1,6,20,80,e5f4,FALSE
2,FALSE,FALSE,2,31,2,3,16,2,6,20,80,c4d6,FALSE
2,FALSE,FALSE,3,31,2,8,13,2,6,20,80,c4b6,FALSE
2,FALSE,FALSE,3,32,2,3,13,1,6,20,80,c4a5,FALSE
2,FALSE,FALSE,2,30,2,3,16,-1,6,20,80,c4a3,FALSE
2,FALSE,FALSE,2,30,2,3,16,-2,6,20,80,c4d2,TRUE
3,FALSE,FALSE,5,23,2,0,14,2,5,20,80,d3f5,FALSE
3,FALSE,FALSE,2,30,2,3,22,1,6,20,80,d3e4,FALSE
3,FALSE,FALSE,2,30,2,0,20,-1,6,20,80,d3e2,FALSE
3,FALSE,FALSE,2,30,2,3,14,-1,6,20,80,d3c2,FALSE
3,FALSE,FALSE,2,30,2,0,20,-2,6,20,80,d3f1,FALSE
3,FALSE,FALSE,2,30,2,3,17,-2,6,20,80,d3b1,FALSE
2,FALSE,FALSE,2,29,2,3,16,2,5,20,80,c3b5,FALSE
2,FALSE,FALSE,2,30,2,0,16,1,5,20,80,c3e4,FALSE
2,FALSE,FALSE,2,30,2,3,16,-1,5,20,80,c3e2,FALSE
2,FALSE,FALSE,2,30,2,3,15,-1,5,20,80,c3a2,FALSE
2,FALSE,FALSE,2,30,2,3,16,-2,5,20,80,c3d1,FALSE
2,FALSE,FALSE,2,30,2,3,16,-2,5,20,80,c3b1,FALSE
4,FALSE,FALSE,2,30,1,3,17,1,6,20,80,h1h2,FALSE
4,FALSE,FALSE,2,30,1,3,16,0,6,20,80,h1g1,FALSE
4,FALSE,FALSE,2,30,1,3,21,0,6,20,80,h1f1,FALSE
