piece_moved,is_check,mvv_lva,num_new_attacks,value_new_attacks,material_eval,mobility,castling,attack_undefended,defended,move_dist,center_control,move_clock,group_id,move,is_best_move
5,False,0,-1,-3,0,43,0,0,24,1,6,12,11,d4d3,False
5,False,-6,1,-1,3,39,0,4,19,1,7,12,11,d4c3,False
5,True,-6,1,6,3,3,0,4,15,2,6,12,11,d4d2,False
2,False,0,-1,-1,0,45,0,3,27,-2,7,12,11,b4c6,False
2,False,0,-1,-1,0,46,0,3,19,-2,6,12,11,b4a6,False
2,False,0,-1,-1,0,44,0,3,19,-1,6,12,11,b4d5,False
2,True,0,0,-3,0,4,0,4,18,1,6,12,11,b4d3,False
2,True,-2,2,5,1,4,0,3,24,2,7,12,11,b4c2,False
2,False,0,-1,-1,0,46,0,3,15,2,6,12,11,b4a2,False
1,False,0,0,0,0,46,0,3,18,1,6,12,11,h7h6,False
1,False,0,0,0,0,46,0,3,18,1,6,12,11,g7g6,False
1,False,0,0,0,0,46,0,3,18,1,6,12,11,e7e6,False
1,False,0,0,0,0,45,0,3,19,1,6,12,11,c7c6,False
1,False,0,0,0,0,47,0,3,18,1,6,12,11,b7b6,False
1,False,0,0,0,0,46,0,3,18,1,6,12,11,a7a6,False
1,False,0,0,0,0,46,0,3,18,2,6,12,11,h7h5,False
1,False,0,0,0,0,46,0,3,17,2,6,12,11,g7g5,False
1,False,0,0,0,0,46,0,3,28,2,7,12,11,c7c5,False
1,False,0,0,0,0,47,0,3,17,2,6,12,11,b7b5,False
1,False,0,0,0,0,46,0,3,18,2,6,12,11,a7a5,False
4,False,0,0,0,0,41,-1,0,21,0,6,13,12,h8g8,False
6,False,0,0,0,0,41,-2,0,15,0,6,13,12,e8d8,False
6,False,0,0,0,0,41,-2,0,15,1,6,13,12,e8d7,False
3,False,0,0,0,0,41,0,0,15,1,6,13,12,c8d7,False
3,False,0,0,0,0,41,0,0,15,2,6,13,12,c8e6,False
3,False,0,1,1,0,41,0,0,15,3,6,13,12,c8f5,False
3,False,0,1,9,0,38,0,0,15,4,6,13,12,c8g4,True
3,False,0,1,3,0,39,0,3,12,5,6,13,12,c8h3,False
4,False,0,0,0,0,41,-1,0,15,0,6,13,12,a8b8,False
2,False,0,0,0,0,41,0,0,16,-2,6,13,12,f6g8,False
2,False,0,0,0,0,41,0,0,25,-1,7,13,12,f6d7,False
2,False,0,0,0,0,41,0,0,16,1,6,13,12,f6h5,False
2,False,0,1,1,0,39,0,1,16,1,6,13,12,f6d5,False
2,False,0,1,1,0,38,0,0,25,2,7,13,12,f6g4,False
2,False,0,0,2,0,36,0,0,16,2,6,13,12,f6e4,False
5,False,0,-2,-4,0,41,0,0,24,-1,6,13,12,e5e6,False
5,False,0,0,0,0,41,0,1,25,-1,7,13,12,e5d6,False
5,False,0,-1,5,0,40,0,0,24,0,6,13,12,e5h5,False
5,False,0,-1,-3,0,41,0,0,15,0,6,13,12,e5g5,False
5,False,0,-2,-4,0,38,0,0,24,0,6,13,12,e5f5,False
5,False,0,-1,1,0,39,0,3,24,0,7,13,12,e5d5,False
5,False,0,0,0,0,42,0,1,16,0,7,13,12,e5c5,False
5,False,0,-2,-4,0,37,0,1,15,0,6,13,12,e5b5,False
5,False,0,-1,1,0,40,0,1,16,0,6,13,12,e5a5,False
5,False,0,0,-2,0,40,0,1,16,1,7,13,12,e5f4,False
5,False,0,1,1,0,37,0,4,24,1,7,13,12,e5e4,False
5,False,0,1,3,0,42,0,1,15,1,6,13,12,e5d4,False
5,True,-8,1,0,1,3,0,3,16,2,6,13,12,e5g3,False
5,True,-8,1,2,1,4,0,0,15,2,6,13,12,e5e3,False
5,False,-6,2,2,3,35,0,2,16,2,7,13,12,e5c3,False
1,False,0,0,0,0,41,0,0,16,1,6,13,12,h7h6,False
1,False,0,0,0,0,41,0,0,16,1,6,13,12,g7g6,False
1,False,0,1,1,0,41,0,1,16,1,6,13,12,e7e6,False
1,False,0,0,0,0,40,0,0,16,1,6,13,12,c7c6,False
1,False,0,0,0,0,42,0,0,16,1,6,13,12,b7b6,False
1,False,0,0,0,0,40,0,0,16,1,6,13,12,a7a6,False
1,False,0,0,0,0,41,0,0,16,2,6,13,12,h7h5,False
1,False,0,0,0,0,41,0,0,16,2,6,13,12,g7g5,False
1,False,0,1,1,0,42,0,1,16,2,6,13,12,c7c5,False
1,False,0,0,0,0,41,0,0,16,2,6,13,12,b7b5,False
1,False,0,1,1,0,40,0,1,16,2,6,13,12,a7a5,False
4,False,0,0,0,0,36,-1,1,20,0,6,14,13,h8g8,False
6,False,0,0,0,0,36,-2,1,14,0,6,14,13,e8d8,False
6,False,0,0,0,0,36,-2,1,14,1,6,14,13,e8d7,False
4,False,0,1,3,0,36,-1,1,19,0,6,14,13,a8d8,False
4,False,0,0,0,0,36,-1,1,19,0,6,14,13,a8c8,False
4,False,0,0,0,0,36,-1,1,15,0,6,14,13,a8b8,False
2,False,0,0,0,0,36,0,1,12,-2,6,14,13,f6g8,False
2,False,0,0,0,0,36,0,1,21,-1,7,14,13,f6d7,False
2,False,0,0,0,0,36,0,1,12,1,6,14,13,f6h5,False
2,False,0,1,1,0,34,0,1,12,1,6,14,13,f6d5,False
2,False,0,0,2,0,31,0,1,12,2,5,14,13,f6e4,True
5,False,0,-2,-2,0,36,0,0,23,-1,6,14,13,e5e6,False
5,False,0,0,2,0,36,0,0,24,-1,7,14,13,e5d6,False
5,False,0,-2,-2,0,36,0,0,23,0,6,14,13,e5h5,False
5,False,0,-2,-2,0,36,0,0,14,0,6,14,13,e5g5,False
5,False,0,-2,-2,0,33,0,0,23,0,6,14,13,e5f5,False
5,False,0,-1,3,0,34,0,3,24,0,7,14,13,e5d5,False
5,False,0,0,0,0,37,0,0,15,0,7,14,13,e5c5,False
5,False,0,-2,-2,0,35,0,0,15,0,6,14,13,e5b5,False
5,False,0,-1,3,0,35,0,0,15,0,6,14,13,e5a5,False
5,False,0,0,0,0,35,0,0,15,1,7,14,13,e5f4,False
5,False,0,1,3,0,32,0,3,24,1,6,14,13,e5e4,False
5,False,0,1,3,0,37,0,1,14,1,6,14,13,e5d4,False
5,True,-8,1,2,1,3,0,3,15,2,6,14,13,e5g3,False
5,False,-8,-1,1,1,29,0,0,14,2,7,14,13,e5e3,False
5,False,0,2,4,0,34,0,2,15,2,7,14,13,e5c3,False
5,False,-8,0,4,1,35,0,0,14,3,7,14,13,e5b2,False
3,False,0,-1,-3,0,37,0,1,16,-4,6,14,13,g4c8,False
3,False,0,-1,-3,0,37,0,1,15,-3,6,14,13,g4d7,False
3,False,0,-1,-3,0,37,0,1,15,-2,6,14,13,g4e6,False
3,False,0,0,0,0,37,0,1,15,-1,6,14,13,g4h5,False
3,False,0,0,-2,0,37,0,1,15,-1,6,14,13,g4f5,False
3,False,0,0,0,0,35,0,4,12,1,6,14,13,g4h3,False
3,False,0,1,3,0,33,0,4,13,1,4,14,13,g4f3,False
3,False,0,0,6,3,32,0,1,12,2,6,14,13,g4e2,False
6,False,0,1,3,0,36,-2,1,19,0,6,14,13,e8c8,False
1,False,0,0,0,0,36,0,1,15,1,6,14,13,h7h6,False
1,False,0,0,0,0,36,0,1,15,1,6,14,13,g7g6,False
1,False,0,1,1,0,36,0,1,15,1,6,14,13,e7e6,False
1,False,0,0,0,0,35,0,1,15,1,6,14,13,c7c6,False
1,False,0,0,0,0,37,0,1,16,1,6,14,13,b7b6,False
1,False,0,0,0,0,35,0,1,15,1,6,14,13,a7a6,False
1,False,0,0,0,0,36,0,1,15,2,6,14,13,h7h5,False
1,False,0,0,0,0,36,0,1,15,2,6,14,13,g7g5,False
1,False,0,1,1,0,37,0,1,15,2,6,14,13,c7c5,False
1,False,0,0,0,0,36,0,1,16,2,6,14,13,b7b5,False
1,False,0,1,1,0,35,0,1,15,2,6,14,13,a7a5,False
4,False,0,0,0,0,34,0,1,11,0,7,15,14,h8g8,False
6,False,0,0,0,0,34,-1,1,11,0,7,15,14,e8d8,False
6,False,0,0,0,0,34,-1,1,11,1,7,15,14,e8d7,False
4,False,0,0,0,0,34,0,1,16,0,7,15,14,a8d8,False
4,False,0,0,0,0,34,0,1,16,0,7,15,14,a8c8,False
4,False,0,0,0,0,34,0,1,12,0,7,15,14,a8b8,False
5,False,0,-1,-5,0,35,1,1,17,-1,6,15,14,e5f6,False
5,False,0,-2,-6,0,37,1,0,23,-1,7,15,14,e5e6,False
5,False,0,-1,-5,0,37,1,0,18,-1,7,15,14,e5d6,True
5,False,0,0,0,0,37,1,0,20,0,6,15,14,e5h5,False
5,False,0,0,0,0,36,1,0,20,0,6,15,14,e5g5,False
5,False,0,-1,-1,0,33,1,0,23,0,7,15,14,e5f5,False
5,False,0,-1,-1,0,33,1,0,12,0,6,15,14,e5d5,False
5,False,0,2,2,0,33,1,0,18,0,5,15,14,e5c5,False
5,False,0,0,0,0,30,1,0,9,0,4,15,14,e5b5,False
5,False,-4,-1,-5,5,25,1,0,9,0,4,15,14,e5a5,False
5,False,0,-1,-5,0,37,1,0,15,1,6,15,14,e5f4,False
5,False,0,1,-3,0,38,1,1,11,1,7,15,14,e5d4,False
5,True,-8,1,-2,1,3,1,3,21,2,5,15,14,e5g3,False
5,False,0,2,-2,0,35,1,2,18,2,6,15,14,e5c3,False
5,False,-8,0,-4,1,36,1,0,8,3,6,15,14,e5b2,False
3,False,0,-1,-3,0,35,1,1,16,-4,7,15,14,g4c8,False
3,False,0,-1,-3,0,35,1,1,15,-3,7,15,14,g4d7,False
3,False,0,-1,-3,0,35,1,1,15,-2,7,15,14,g4e6,False
3,False,0,0,0,0,35,1,1,15,-1,7,15,14,g4h5,False
3,False,0,-1,-3,0,35,1,1,15,-1,7,15,14,g4f5,False
3,False,0,0,0,0,33,1,4,12,1,7,15,14,g4h3,False
3,False,0,1,3,0,34,1,4,12,1,6,15,14,g4f3,False
3,False,0,0,6,3,30,1,1,12,2,7,15,14,g4e2,False
2,False,0,0,-2,0,39,1,1,15,-2,7,15,14,e4f6,False
2,False,0,0,-2,0,39,1,1,12,-2,7,15,14,e4d6,False
2,False,0,0,-2,0,39,1,1,12,-1,7,15,14,e4g5,False
2,False,0,-1,-7,0,38,1,1,13,-1,6,15,14,e4c5,False
2,False,-2,0,2,1,39,1,1,12,1,7,15,14,e4g3,False
2,False,0,0,6,0,38,1,0,12,1,7,15,14,e4c3,False
2,False,0,2,12,0,39,1,1,12,2,7,15,14,e4f2,False
2,False,0,0,-2,3,37,1,2,9,2,7,15,14,e4d2,False
6,False,0,0,0,0,34,-1,1,16,0,7,15,14,e8c8,False
1,False,0,0,0,0,34,1,1,12,1,7,15,14,h7h6,False
1,False,0,0,0,0,34,1,1,17,1,7,15,14,g7g6,False
1,False,0,0,0,0,34,1,1,21,1,8,15,14,f7f6,False
1,False,0,1,1,0,34,1,1,12,1,7,15,14,e7e6,False
1,False,0,0,0,0,34,1,1,12,1,7,15,14,c7c6,False
1,False,0,0,0,0,34,1,1,13,1,7,15,14,b7b6,False
1,False,0,0,0,0,33,1,1,12,1,7,15,14,a7a6,False
1,False,0,0,0,0,34,1,1,15,2,7,15,14,h7h5,False
1,False,0,0,0,0,34,1,1,17,2,7,15,14,g7g5,False
1,False,0,0,0,0,34,1,1,15,2,7,15,14,f7f5,False
1,False,0,0,-4,0,33,1,1,12,2,5,15,14,c7c5,False
1,False,0,-1,-5,0,30,1,1,13,2,5,15,14,b7b5,False
4,False,0,0,0,0,43,0,0,17,0,6,16,15,h8g8,False
6,False,0,0,0,0,43,-1,0,17,0,6,16,15,e8d8,False
6,False,0,0,0,0,43,-1,0,17,1,6,16,15,e8d7,False
4,False,0,0,0,0,43,0,0,22,0,6,16,15,a8d8,False
4,False,0,0,0,0,43,0,0,22,0,6,16,15,a8c8,False
4,False,0,0,0,0,43,0,0,18,0,6,16,15,a8b8,False
5,False,0,-2,-2,0,43,1,0,23,-2,5,16,15,d6d8,False
5,False,0,-2,-2,0,43,1,0,21,-1,5,16,15,d6d7,False
5,False,0,-1,-3,0,43,1,0,17,0,3,16,15,d6h6,False
5,False,0,-2,-2,0,42,1,3,20,0,4,16,15,d6g6,False
5,False,0,-2,-4,0,40,1,1,17,0,5,16,15,d6f6,False
5,False,0,-2,-2,0,43,1,3,20,0,6,16,15,d6e6,False
5,False,0,-1,-1,0,42,1,3,19,0,5,16,15,d6c6,False
5,False,0,0,2,0,43,1,0,19,0,4,16,15,d6b6,False
5,False,0,-2,0,0,42,1,0,18,0,3,16,15,d6a6,False
5,False,0,1,5,0,40,1,4,9,1,6,16,15,d6e5,False
5,False,0,0,6,0,37,1,3,9,1,5,16,15,d6d5,False
5,False,0,1,3,0,39,1,0,9,1,5,16,15,d6c5,False
5,False,0,0,0,0,42,1,3,12,2,5,16,15,d6f4,False
5,False,0,2,4,0,44,1,4,8,2,6,16,15,d6d4,False
5,False,-8,1,7,1,42,1,9,9,2,5,16,15,d6b4,False
5,True,-8,0,-3,1,3,1,0,12,3,4,16,15,d6g3,False
5,False,0,1,3,0,44,1,3,8,3,6,16,15,d6d3,False
5,True,-6,2,7,3,4,1,2,8,4,5,16,15,d6d2,False
3,False,0,-1,-3,0,44,1,0,22,-4,6,16,15,g4c8,False
3,False,0,-1,-3,0,44,1,0,21,-3,6,16,15,g4d7,False
3,False,0,-1,-3,0,44,1,0,21,-2,6,16,15,g4e6,False
3,False,0,0,0,0,44,1,0,18,-1,6,16,15,g4h5,False
3,False,0,0,0,0,40,1,3,18,-1,7,16,15,g4f5,False
3,False,0,-1,-3,0,40,1,0,18,1,6,16,15,g4h3,False
3,False,0,2,8,0,43,1,8,18,1,7,16,15,g4f3,False
3,False,0,0,6,3,39,1,0,18,2,6,16,15,g4e2,False
6,False,0,0,0,0,43,-1,0,22,0,6,16,15,e8c8,False
1,False,0,0,0,0,43,1,0,18,1,6,16,15,h7h6,False
1,False,0,0,0,0,42,1,0,18,1,6,16,15,g7g6,False
1,False,0,0,0,0,43,1,0,18,1,6,16,15,f7f6,False
1,False,0,0,0,0,43,1,0,18,1,6,16,15,e7e6,False
1,False,0,0,0,0,42,1,0,18,1,6,16,15,c7c6,True
1,False,0,1,5,0,44,1,0,19,1,6,16,15,b7b6,False
1,False,0,0,0,0,42,1,0,18,1,6,16,15,a7a6,False
1,False,0,0,0,0,43,1,0,21,2,6,16,15,h7h5,False
1,False,0,0,0,0,42,1,0,17,2,6,16,15,g7g5,False
1,False,0,1,3,0,39,1,3,21,2,7,16,15,f7f5,False
1,False,0,-1,-1,0,40,1,0,18,2,6,16,15,e7e5,False
1,False,0,0,0,0,39,1,0,18,2,5,16,15,c7c5,False
1,False,0,0,0,0,37,1,0,18,2,5,16,15,b7b5,False
4,False,0,0,0,0,41,0,0,17,0,7,17,16,h8g8,False
6,False,0,0,0,0,41,-1,0,17,0,7,17,16,e8d8,False
6,False,0,0,0,0,41,-1,0,17,1,7,17,16,e8d7,False
4,False,0,0,0,0,41,0,0,22,0,7,17,16,a8d8,False
4,False,0,0,0,0,41,0,0,22,0,7,17,16,a8c8,False
4,False,0,0,0,0,41,0,0,23,0,7,17,16,a8b8,False
5,False,0,-1,3,0,41,1,0,23,-2,6,17,16,d6d8,False
5,False,0,-2,-4,0,41,1,0,24,-2,6,17,16,d6b8,False
5,False,0,-2,-2,0,41,1,0,22,-1,6,17,16,d6d7,False
5,False,0,-1,1,0,41,1,0,10,-1,6,17,16,d6c7,False
5,False,0,-1,-3,0,41,1,0,18,0,5,17,16,d6h6,False
5,False,0,-2,-4,0,41,1,0,21,0,6,17,16,d6g6,False
5,False,0,-2,-4,0,38,1,1,18,0,7,17,16,d6f6,False
5,False,0,-2,-4,0,41,1,0,21,0,7,17,16,d6e6,False
5,False,0,1,3,0,38,1,1,9,1,7,17,16,d6e5,False
5,False,0,0,6,0,36,1,3,18,1,7,17,16,d6d5,False
5,False,0,1,3,0,37,1,0,9,1,6,17,16,d6c5,False
5,False,0,0,-2,0,40,1,0,12,2,8,17,16,d6f4,False
5,False,0,1,1,0,42,1,1,12,2,7,17,16,d6d4,False
5,False,-8,0,4,1,40,1,6,13,2,7,17,16,d6b4,False
5,True,-8,1,0,1,3,1,3,12,3,6,17,16,d6g3,False
5,False,0,0,0,0,42,1,0,9,3,7,17,16,d6d3,False
5,True,-6,2,7,3,4,1,2,9,4,6,17,16,d6d2,False
3,False,0,-1,-3,0,42,1,0,22,-4,7,17,16,g4c8,False
3,False,0,-1,-3,0,42,1,0,21,-3,7,17,16,g4d7,False
3,False,0,-1,-3,0,42,1,0,21,-2,7,17,16,g4e6,False
3,False,0,0,0,0,42,1,0,18,-1,7,17,16,g4h5,False
3,False,0,0,-2,0,40,1,0,18,-1,8,17,16,g4f5,False
3,False,0,0,0,0,40,1,3,18,1,7,17,16,g4h3,False
3,False,0,1,3,0,39,1,3,18,1,7,17,16,g4f3,False
3,False,0,0,6,3,37,1,0,18,2,7,17,16,g4e2,False
6,False,0,0,0,0,41,-1,0,22,0,7,17,16,e8c8,False
1,False,0,0,0,0,41,1,0,18,1,7,17,16,h7h6,False
1,False,0,0,0,0,41,1,0,18,1,7,17,16,g7g6,False
1,False,0,0,0,0,41,1,0,18,1,7,17,16,f7f6,False
1,False,0,0,0,0,41,1,0,18,1,7,17,16,e7e6,False
1,False,0,1,5,0,41,1,0,19,1,7,17,16,b7b6,True
1,False,0,0,0,0,40,1,0,18,1,7,17,16,a7a6,False
1,False,0,0,0,0,38,1,0,18,1,6,17,16,c6c5,False
1,False,0,0,0,0,41,1,0,21,2,7,17,16,h7h5,False
1,False,0,0,0,0,40,1,0,17,2,7,17,16,g7g5,False
1,False,0,0,0,0,39,1,0,21,2,8,17,16,f7f5,False
1,False,0,-1,-1,0,38,1,0,18,2,7,17,16,e7e5,False
1,False,0,0,0,0,34,1,0,19,2,6,17,16,b7b5,False
4,False,0,0,0,0,38,0,0,18,0,7,18,17,h8g8,False
6,False,0,0,0,0,38,-1,0,18,0,7,18,17,e8d8,False
6,False,0,0,0,0,38,-1,0,18,1,7,18,17,e8d7,False
4,False,0,0,0,0,38,0,0,23,0,7,18,17,a8d8,False
4,False,0,0,0,0,38,0,0,23,0,7,18,17,a8c8,False
4,False,0,0,0,0,38,0,0,23,0,7,18,17,a8b8,False
5,False,0,-2,-2,0,38,1,0,23,-2,6,18,17,d6d8,False
5,False,0,-2,-4,0,38,1,0,23,-2,6,18,17,d6b8,False
5,False,0,-2,-2,0,38,1,0,22,-1,6,18,17,d6d7,False
5,False,0,-2,-4,0,38,1,0,10,-1,6,18,17,d6c7,False
5,False,0,-1,1,0,38,1,5,19,0,5,18,17,d6h6,False
5,False,0,-1,1,0,37,1,5,19,0,6,18,17,d6g6,False
5,False,0,-1,1,0,35,1,6,19,0,7,18,17,d6f6,False
5,False,0,-2,-4,0,38,1,0,22,0,7,18,17,d6e6,False
5,False,0,1,3,0,34,1,6,9,1,7,18,17,d6e5,False
5,False,0,0,6,0,34,1,8,19,1,8,18,17,d6d5,False
5,False,0,1,3,0,37,1,5,19,1,7,18,17,d6c5,False
5,False,0,1,3,0,37,1,5,12,2,8,18,17,d6f4,False
5,False,0,1,1,0,39,1,1,12,2,7,18,17,d6d4,False
5,False,-8,-1,-1,1,37,1,1,12,2,7,18,17,d6b4,False
5,True,-8,1,0,1,3,1,3,12,3,6,18,17,d6g3,False
5,False,0,0,0,0,39,1,0,9,3,7,18,17,d6d3,False
5,True,-6,2,7,3,4,1,2,9,4,6,18,17,d6d2,False
3,False,0,-1,-3,0,39,1,0,22,-4,7,18,17,g4c8,False
3,False,0,-1,-3,0,39,1,0,22,-3,7,18,17,g4d7,False
3,False,0,-1,-3,0,39,1,0,22,-2,7,18,17,g4e6,False
3,False,0,0,0,0,39,1,0,19,-1,7,18,17,g4h5,False
3,False,0,0,-2,0,34,1,0,19,-1,7,18,17,g4f5,False
3,False,0,0,0,0,37,1,3,19,1,7,18,17,g4h3,False
3,False,0,1,3,0,36,1,3,19,1,7,18,17,g4f3,False
3,False,0,0,6,3,34,1,0,19,2,7,18,17,g4e2,False
6,False,0,0,0,0,38,-1,0,22,0,7,18,17,e8c8,False
1,False,0,1,5,0,38,1,5,19,1,7,18,17,h7h6,False
1,False,0,0,0,0,37,1,0,19,1,7,18,17,g7g6,False
1,False,0,1,5,0,38,1,5,19,1,7,18,17,f7f6,False
1,False,0,0,0,0,38,1,0,19,1,7,18,17,e7e6,False
1,False,0,0,0,0,38,1,0,18,1,7,18,17,a7a6,False
1,False,0,0,0,0,39,1,0,19,1,7,18,17,c6c5,False
1,False,0,0,0,0,36,1,0,19,1,7,18,17,b6b5,False
1,False,0,0,0,0,38,1,0,22,2,7,18,17,h7h5,True
1,False,0,0,0,0,33,1,0,22,2,7,18,17,f7f5,False
1,False,0,-1,-1,0,34,1,0,19,2,7,18,17,e7e5,False
1,False,0,0,0,0,39,1,0,18,2,7,18,17,a7a5,False
4,False,0,0,0,0,38,0,0,22,0,7,19,18,h8g8,False
4,False,0,0,0,0,38,0,0,22,1,7,19,18,h8h7,False
4,False,0,0,0,0,38,0,0,27,2,7,19,18,h8h6,False
6,False,0,0,0,0,38,-1,0,21,0,7,19,18,e8d8,False
6,False,0,0,0,0,38,-1,0,21,1,7,19,18,e8d7,False
4,False,0,0,0,0,38,0,0,26,0,7,19,18,a8d8,False
4,False,0,0,0,0,38,0,0,26,0,7,19,18,a8c8,False
4,False,0,0,0,0,38,0,0,26,0,7,19,18,a8b8,False
5,False,0,-2,-2,0,38,1,0,26,-2,6,19,18,d6d8,False
5,False,0,-2,-4,0,38,1,0,26,-2,6,19,18,d6b8,False
5,False,0,-2,-2,0,38,1,0,22,-1,6,19,18,d6d7,False
5,False,0,-2,-4,0,38,1,0,13,-1,6,19,18,d6c7,False
5,False,0,-2,0,0,38,1,5,27,0,5,19,18,d6h6,False
5,False,0,-1,1,0,37,1,5,22,0,6,19,18,d6g6,False
5,False,0,-1,1,0,35,1,6,22,0,7,19,18,d6f6,False
5,False,0,-2,-4,0,38,1,0,22,0,7,19,18,d6e6,False
5,False,0,1,3,0,34,1,6,12,1,7,19,18,d6e5,False
5,False,0,0,6,0,34,1,8,22,1,8,19,18,d6d5,False
5,False,0,1,3,0,37,1,5,22,1,7,19,18,d6c5,False
5,False,0,1,3,0,37,1,5,12,2,8,19,18,d6f4,False
5,False,0,1,1,0,39,1,1,12,2,7,19,18,d6d4,False
5,False,-8,-1,-1,1,37,1,1,12,2,7,19,18,d6b4,False
5,True,-8,0,-1,1,2,1,3,12,3,6,19,18,d6g3,False
5,False,0,0,0,0,39,1,0,12,3,7,19,18,d6d3,False
5,True,-6,2,7,3,4,1,2,12,4,6,19,18,d6d2,False
3,False,0,-1,-3,0,38,1,0,22,-4,7,19,18,g4c8,False
3,False,0,-1,-3,0,38,1,0,22,-3,7,19,18,g4d7,False
3,False,0,-1,-3,0,38,1,0,22,-2,7,19,18,g4e6,False
3,False,0,0,-2,0,33,1,0,19,-1,7,19,18,g4f5,False
3,False,-2,-1,-1,1,39,1,3,19,1,7,19,18,g4h3,False
3,False,0,0,2,0,35,1,3,19,1,7,19,18,g4f3,False
3,False,0,-1,5,3,33,1,0,19,2,7,19,18,g4e2,False
6,False,0,0,0,0,38,-1,0,25,0,7,19,18,e8c8,False
1,False,0,0,0,0,37,1,0,22,1,7,19,18,g7g6,False
1,False,0,1,5,0,38,1,5,22,1,7,19,18,f7f6,True
1,False,0,0,0,0,38,1,0,22,1,7,19,18,e7e6,False
1,False,0,0,0,0,38,1,0,21,1,7,19,18,a7a6,False
1,False,0,0,0,0,39,1,0,22,1,7,19,18,c6c5,False
1,False,0,0,0,0,36,1,0,22,1,7,19,18,b6b5,False
1,False,0,0,0,0,38,1,0,19,1,7,19,18,h5h4,False
1,False,0,0,0,0,33,1,0,22,2,7,19,18,f7f5,False
1,False,0,-1,-1,0,34,1,0,22,2,7,19,18,e7e5,False
1,False,0,0,0,0,39,1,0,21,2,7,19,18,a7a5,False
4,False,0,0,0,0,35,0,0,18,0,6,20,19,h8g8,False
4,False,0,0,0,0,35,0,0,19,1,6,20,19,h8h7,False
4,False,0,0,0,0,35,0,0,24,2,6,20,19,h8h6,False
6,False,0,0,0,0,35,-1,0,19,0,6,20,19,e8d8,False
6,False,0,0,0,0,35,-1,0,19,1,6,20,19,e8f7,False
6,False,0,0,0,0,35,-1,0,19,1,6,20,19,e8d7,False
4,False,0,0,0,0,35,0,0,23,0,6,20,19,a8d8,False
4,False,0,0,0,0,35,0,0,18,0,6,20,19,a8c8,False
4,False,0,0,0,0,35,0,0,23,0,6,20,19,a8b8,False
5,False,0,-2,-2,0,35,1,0,23,-2,6,20,19,d6d8,False
5,False,0,-2,-4,0,35,1,0,23,-2,5,20,19,d6b8,False
5,False,0,-2,-2,0,35,1,0,19,-1,6,20,19,d6d7,False
5,False,0,-2,-4,0,35,1,0,10,-1,5,20,19,d6c7,False
5,False,0,-2,-4,0,35,1,0,10,0,6,20,19,d6e6,False
5,False,0,0,-2,0,35,1,1,18,1,7,20,19,d6e5,False
5,False,0,-1,1,0,34,1,3,19,1,7,20,19,d6d5,False
5,False,0,0,-2,0,36,1,0,19,1,6,20,19,d6c5,False
5,False,0,0,-2,0,31,1,0,9,2,7,20,19,d6f4,False
5,False,0,1,1,0,35,1,1,9,2,6,20,19,d6d4,False
5,False,-8,-1,-1,1,35,1,1,9,2,7,20,19,d6b4,False
5,True,-8,1,0,1,3,1,3,9,3,5,20,19,d6g3,False
5,False,0,1,3,0,36,1,0,9,3,7,20,19,d6d3,False
5,True,-6,3,10,3,4,1,1,9,4,6,20,19,d6d2,False
6,False,0,0,0,0,35,-1,0,23,0,6,20,19,e8c8,False
1,False,4,0,-4,5,28,1,0,18,1,6,20,19,h5g4,True
1,False,0,0,0,0,34,1,0,18,1,6,20,19,g7g6,False
1,False,0,0,0,0,35,1,0,19,1,6,20,19,e7e6,False
1,False,0,0,0,0,35,1,0,18,1,6,20,19,a7a6,False
1,False,0,0,0,0,35,1,0,18,1,7,20,19,f6f5,False
1,False,0,0,0,0,38,1,0,19,1,6,20,19,c6c5,False
1,False,0,0,0,0,34,1,0,19,1,6,20,19,b6b5,False
1,False,0,-1,-5,0,35,1,0,19,1,6,20,19,h5h4,False
1,False,0,0,0,0,33,1,0,19,2,6,20,19,g7g5,False
1,False,0,-1,-1,0,35,1,0,19,2,6,20,19,e7e5,False
1,False,0,0,0,0,36,1,0,18,2,6,20,19,a7a5,False
4,False,0,0,0,0,33,1,0,18,0,6,21,20,h8g8,False
4,False,0,0,0,0,33,1,0,18,1,6,21,20,h8h7,False
4,False,0,0,0,0,33,1,0,23,2,6,21,20,h8h6,False
4,False,0,0,0,0,33,1,0,18,3,6,21,20,h8h5,False
4,False,0,0,0,0,33,1,0,19,4,6,21,20,h8h4,False
4,False,-4,0,4,1,33,1,0,23,5,6,21,20,h8h3,False
6,False,0,0,0,0,33,0,0,18,0,6,21,20,e8d8,False
6,False,0,0,0,0,33,0,0,18,1,6,21,20,e8f7,False
6,False,0,0,0,0,33,0,0,18,1,6,21,20,e8d7,False
4,False,0,0,0,0,33,1,0,22,0,6,21,20,a8d8,False
4,False,0,0,0,0,33,1,0,17,0,6,21,20,a8c8,False
4,False,0,0,0,0,33,1,0,22,0,6,21,20,a8b8,False
5,False,0,-2,-2,0,33,2,0,22,-2,6,21,20,d6d8,False
5,False,0,-2,-4,0,33,2,0,22,-2,5,21,20,d6b8,False
5,False,0,-2,-2,0,33,2,0,19,-1,6,21,20,d6d7,False
5,False,0,-2,-4,0,33,2,0,9,-1,5,21,20,d6c7,False
5,False,0,-2,-4,0,33,2,0,10,0,6,21,20,d6e6,False
5,False,0,0,-2,0,33,2,1,17,1,7,21,20,d6e5,False
