group_id,move,piece_moved,is_checkmate,is_draw,material_eval,mobility,castling,attack_undefended,defended,move_dist,center_control,move_clock,is_best_move
111,c4b4,q,False,False,1,44,2,0,23,0,5,25,False
111,c4a4,q,False,False,2,48,2,0,14,0,5,25,False
111,c4b3,q,False,False,1,47,2,0,14,-1,6,25,False
111,c4a2,q,False,False,1,46,2,0,28,-2,6,25,False
111,c3f6,b,False,False,10,36,2,1,20,3,6,25,False
111,c3e5,b,False,False,1,46,2,0,20,2,5,25,False
111,c3a5,b,False,False,1,48,2,1,19,2,5,25,False
111,c3d4,b,False,False,1,45,2,0,24,1,6,25,False
111,c3b4,b,False,False,1,46,2,0,22,1,5,25,False
111,c3d2,b,False,False,1,48,2,0,23,-1,5,25,False
111,e2h5,b,False,False,1,46,2,0,20,3,6,25,False
111,e2g4,b,False,False,1,46,2,3,20,2,6,25,False
111,e2f3,b,False,False,1,46,2,0,28,1,6,25,False
111,e2f1,b,False,False,1,47,2,0,23,-1,6,25,False
111,e2d1,b,False,False,1,47,2,0,23,-1,6,25,False
111,h1g1,r,False,False,1,47,1,0,22,0,6,25,False
111,h1f1,r,False,False,1,47,1,0,27,0,6,25,False
111,e1f2,k,False,False,1,47,0,0,34,1,6,25,False
111,e1d2,k,False,False,1,47,0,0,34,1,6,25,False
111,e1f1,k,False,False,1,47,0,0,23,0,6,25,False
111,e1d1,k,False,False,1,47,0,0,23,0,6,25,False
111,a1a2,r,False,False,1,47,1,0,28,1,6,25,False
111,a1d1,r,False,False,1,47,1,0,28,0,6,25,False
111,a1c1,r,False,False,1,47,1,0,23,0,6,25,False
111,a1b1,r,False,False,1,47,1,0,23,0,6,25,False
111,e1g1,k,False,False,1,47,0,0,30,0,6,25,False
111,e1c1,k,False,False,1,47,0,0,30,0,6,25,False
111,g3f4,p,False,False,2,45,2,0,20,1,6,25,False
111,e3f4,p,False,False,2,47,2,0,24,1,6,25,False
111,g3g4,p,False,False,1,45,2,0,20,1,6,25,False
111,e3e4,p,False,False,1,48,2,0,24,1,6,25,False
111,d3d4,p,False,False,1,45,2,0,23,1,5,25,False
111,h2h3,p,False,False,1,47,2,0,22,1,6,25,False
111,b2b3,p,False,False,1,48,2,0,28,1,6,25,False
111,b2b4,p,False,False,1,46,2,0,28,2,6,25,False
112,h4g6,n,False,False,1,4,2,1,29,2,8,26,False
112,h4f5,n,False,False,1,42,2,1,29,1,8,26,False
112,h4f3,n,False,False,1,43,2,1,24,-1,8,26,False
112,h4g2,n,False,False,1,44,2,1,24,-2,8,26,False
112,e4a8,q,False,False,6,40,2,6,19,4,8,26,False
112,e4h7,q,False,False,1,1,2,1,14,3,7,26,False
112,e4b7,q,False,False,1,46,2,2,19,3,8,26,False
112,e4g6,q,False,False,1,46,2,1,23,2,7,26,False
112,e4e6,q,False,False,10,34,2,4,15,2,6,26,True
112,e4c6,q,False,False,1,45,2,3,19,2,8,26,False
112,e4f5,q,False,False,1,42,2,1,23,1,8,26,False
112,e4e5,q,False,False,1,45,2,1,24,1,7,26,False
112,e4d5,q,False,False,1,42,2,1,19,1,7,26,False
112,e4f4,q,False,False,2,43,2,0,24,0,7,26,False
112,e4d4,q,False,False,1,45,2,1,24,0,8,26,False
112,e4c4,q,False,False,1,45,2,1,23,0,8,26,False
112,e4b4,q,False,False,1,44,2,1,23,0,7,26,False
112,e4a4,q,False,False,2,48,2,1,14,0,7,26,False
112,e4f3,q,False,False,1,45,2,1,29,-1,8,26,False
112,e4g2,q,False,False,1,46,2,1,28,-2,8,26,False
112,c3g7,b,False,False,2,2,2,1,26,4,8,26,False
112,c3f6,b,False,False,1,42,2,1,26,3,8,26,False
112,c3e5,b,False,False,1,44,2,1,29,2,7,26,False
112,c3a5,b,False,False,1,46,2,2,25,2,8,26,False
112,c3d4,b,False,False,1,43,2,1,29,1,8,26,False
112,c3b4,b,False,False,1,44,2,1,28,1,8,26,False
112,c3d2,b,False,False,1,46,2,1,28,-1,8,26,False
112,e2h5,b,False,False,1,43,2,1,26,3,8,26,False
112,e2g4,b,False,False,1,43,2,1,26,2,8,26,False
112,e2f3,b,False,False,1,43,2,1,29,1,8,26,False
112,e2f1,b,False,False,1,44,2,1,29,-1,8,26,False
112,e2d1,b,False,False,1,44,2,1,29,-1,8,26,False
112,h1g1,r,False,False,1,44,1,1,23,0,8,26,False
112,h1f1,r,False,False,1,44,1,1,28,0,8,26,False
112,e1f2,k,False,False,1,44,0,1,34,1,8,26,False
112,e1d2,k,False,False,1,44,0,1,34,1,8,26,False
112,e1f1,k,False,False,1,44,0,1,29,0,8,26,False
112,e1d1,k,False,False,1,44,0,1,29,0,8,26,False
112,a1a2,r,False,False,1,44,1,1,29,1,8,26,False
112,a1d1,r,False,False,1,44,1,1,34,0,8,26,False
112,a1c1,r,False,False,1,44,1,1,29,0,8,26,False
112,a1b1,r,False,False,1,44,1,1,29,0,8,26,False
112,e1g1,k,False,False,1,44,0,1,31,0,8,26,False
112,e1c1,k,False,False,1,44,0,1,31,0,8,26,False
112,g3f4,p,False,False,2,41,2,0,26,1,8,26,False
112,e3f4,p,False,False,2,43,2,0,29,1,8,26,False
112,g3g4,p,False,False,1,42,2,1,26,1,8,26,False
112,d3d4,p,False,False,1,45,2,1,20,1,7,26,False
112,h2h3,p,False,False,1,44,2,1,28,1,8,26,False
112,b2b3,p,False,False,1,44,2,1,30,1,8,26,False
112,b2b4,p,False,False,1,43,2,1,31,2,8,26,False
113,h4g6,n,False,False,1,3,2,1,11,2,6,27,False
113,h4f5,n,False,False,1,35,2,1,12,1,6,27,False
113,h4f3,n,False,False,1,37,2,1,14,-1,6,27,False
113,h4g2,n,False,False,1,38,2,1,12,-2,6,27,False
113,c3g7,b,False,False,2,3,2,2,11,4,6,27,False
113,c3f6,b,False,False,1,37,2,1,11,3,6,27,False
113,c3e5,b,False,False,1,39,2,1,11,2,5,27,False
113,c3a5,b,False,False,1,40,2,2,10,2,5,27,False
113,c3d4,b,False,False,1,37,2,1,15,1,6,27,False
113,c3b4,b,False,False,1,38,2,1,13,1,5,27,False
113,c3d2,b,False,False,1,40,2,1,14,-1,5,27,False
113,e2h5,b,False,False,1,37,2,1,10,3,6,27,False
113,e2g4,b,False,False,1,37,2,1,10,2,6,27,False
113,e2f3,b,False,False,1,37,2,1,18,1,7,27,True
113,e2f1,b,False,False,1,38,2,1,14,-1,6,27,False
113,e2d1,b,False,False,1,38,2,1,13,-1,6,27,False
113,h1g1,r,False,False,1,38,1,1,13,0,6,27,False
113,h1f1,r,False,False,1,38,1,1,18,0,6,27,False
113,e1f2,k,False,False,1,38,0,1,25,1,6,27,False
113,e1d2,k,False,False,1,38,0,1,25,1,6,27,False
113,e1f1,k,False,False,1,38,0,1,14,0,6,27,False
113,e1d1,k,False,False,1,38,0,1,14,0,6,27,False
113,a1a2,r,False,False,1,38,1,1,14,1,6,27,False
113,a1d1,r,False,False,1,38,1,1,19,0,6,27,False
113,a1c1,r,False,False,1,38,1,1,14,0,6,27,False
113,a1b1,r,False,False,1,38,1,1,14,0,6,27,False
113,e1g1,k,False,False,1,38,0,1,21,0,6,27,False
113,e1c1,k,False,False,1,38,0,1,21,0,6,27,False
113,g3f4,p,False,False,2,35,2,0,11,1,6,27,False
113,e3f4,p,False,False,2,37,2,0,15,1,6,27,False
113,g3g4,p,False,False,1,36,2,1,11,1,6,27,False
113,e3e4,p,False,False,1,39,2,1,15,1,7,27,False
113,d3d4,p,False,False,1,39,2,2,14,1,5,27,False
113,h2h3,p,False,False,1,38,2,1,13,1,6,27,False
113,b2b3,p,False,False,1,38,2,1,15,1,6,27,False
113,b2b4,p,False,False,1,37,2,1,16,2,6,27,False
114,h4g6,n,False,False,0,3,2,0,12,2,7,28,False
114,h4f5,n,False,False,0,36,2,0,12,1,7,28,False
114,h4g2,n,False,False,0,39,2,0,10,-2,7,28,False
114,f3a8,b,False,False,5,34,2,0,15,5,7,28,True
114,f3b7,b,False,False,0,40,2,0,15,4,7,28,False
114,f3c6,b,False,False,0,38,2,1,15,3,7,28,False
114,f3h5,b,False,False,0,39,2,0,10,2,6,28,False
114,f3d5,b,False,False,0,36,2,0,15,2,6,28,False
114,f3g4,b,False,False,0,39,2,0,10,1,6,28,False
114,f3e4,b,False,False,0,39,2,0,19,1,7,28,False
114,f3g2,b,False,False,0,40,2,0,18,-1,7,28,False
114,f3e2,b,False,False,0,40,2,0,14,-1,6,28,False
114,f3d1,b,False,False,0,40,2,0,13,-2,6,28,False
114,c3g7,b,False,False,1,3,2,1,15,4,7,28,False
114,c3f6,b,False,False,0,38,2,0,15,3,7,28,False
114,c3e5,b,False,False,0,40,2,0,15,2,6,28,False
114,c3a5,b,False,False,0,41,2,1,14,2,5,28,False
114,c3d4,b,False,False,0,36,2,0,15,1,6,28,False
114,c3b4,b,False,False,0,40,2,0,17,1,5,28,False
114,c3d2,b,False,False,0,40,2,0,17,-1,5,28,False
114,h1g1,r,False,False,0,39,1,0,12,0,7,28,False
114,h1f1,r,False,False,0,39,1,0,17,0,7,28,False
114,e1e2,k,False,False,0,39,0,0,24,1,7,28,False
114,e1f1,k,False,False,0,39,0,0,18,0,7,28,False
114,e1d1,k,False,False,0,39,0,0,18,0,7,28,False
114,a1a2,r,False,False,0,39,1,0,18,1,7,28,False
114,a1d1,r,False,False,0,39,1,0,24,0,7,28,False
114,a1c1,r,False,False,0,39,1,0,18,0,7,28,False
114,a1b1,r,False,False,0,39,1,0,18,0,7,28,False
114,g3f4,p,False,False,1,39,2,0,14,1,7,28,False
114,g3g4,p,False,False,0,37,2,0,15,1,7,28,False
114,d3d4,p,False,False,0,38,2,0,19,1,7,28,False
114,h2h3,p,False,False,0,39,2,0,17,1,7,28,False
114,b2b3,p,False,False,0,39,2,0,19,1,7,28,False
114,b2b4,p,False,False,0,39,2,0,20,2,7,28,False
115,h4g6,n,False,False,2,3,2,0,7,2,6,29,False
115,h4f5,n,False,False,2,34,2,0,7,1,6,29,False
115,h4f3,n,False,False,2,36,2,0,7,-1,6,29,False
115,h4g2,n,False,False,2,37,2,0,7,-2,6,29,False
115,c3g7,b,False,False,3,3,2,1,7,4,6,29,False
115,c3f6,b,False,False,2,36,2,0,7,3,6,29,False
115,c3e5,b,False,False,2,38,2,0,7,2,5,29,False
115,c3a5,b,False,False,2,39,2,1,6,2,4,29,False
115,c3d4,b,False,False,2,34,2,0,7,1,5,29,False
115,c3b4,b,False,False,2,38,2,0,9,1,4,29,False
115,c3d2,b,False,False,2,38,2,0,9,-1,4,29,False
115,h1g1,r,False,False,2,37,1,0,9,0,6,29,False
115,h1f1,r,False,False,2,37,1,0,14,0,6,29,False
115,e1e2,k,False,False,2,37,0,0,21,1,6,29,False
115,e1f1,k,False,False,2,37,0,0,10,0,6,29,False
115,e1d1,k,False,False,2,37,0,0,10,0,6,29,False
115,a1a2,r,False,False,2,37,1,0,10,1,6,29,False
115,a1d1,r,False,False,2,37,1,0,16,0,6,29,False
115,a1c1,r,False,False,2,37,1,0,10,0,6,29,False
115,a1b1,r,False,False,2,37,1,0,10,0,6,29,False
115,g3f4,p,False,False,3,36,2,0,6,1,6,29,True
115,g3g4,p,False,False,2,35,2,0,6,1,6,29,False
115,d3d4,p,False,False,2,36,2,0,11,1,5,29,False
115,h2h3,p,False,False,2,37,2,0,9,1,6,29,False
115,b2b3,p,False,False,2,37,2,0,11,1,6,29,False
115,b2b4,p,False,False,2,37,2,0,12,2,6,29,False
116,g8h6,n,False,False,0,30,0,0,29,2,1,2,False
116,g8f6,n,False,False,0,30,0,1,29,2,3,2,False
116,b8c6,n,False,False,0,30,0,0,29,2,3,2,False
116,b8a6,n,False,False,0,30,0,0,29,2,1,2,False
116,h7h6,p,False,False,0,30,0,0,29,1,1,2,False
116,g7g6,p,False,False,0,30,0,0,29,1,1,2,False
116,f7f6,p,False,False,0,30,0,0,29,1,2,2,False
116,e7e6,p,False,False,0,30,0,0,29,1,2,2,True
116,d7d6,p,False,False,0,30,0,0,29,1,2,2,False
116,c7c6,p,False,False,0,30,0,0,29,1,2,2,False
116,b7b6,p,False,False,0,30,0,0,29,1,1,2,False
116,a7a6,p,False,False,0,30,0,0,29,1,1,2,False
116,h7h5,p,False,False,0,30,0,0,29,2,1,2,False
116,g7g5,p,False,False,0,30,0,0,28,2,1,2,False
116,f7f5,p,False,False,0,31,0,1,28,2,2,2,False
116,e7e5,p,False,False,0,29,0,0,28,2,2,2,False
116,d7d5,p,False,False,0,31,0,1,29,2,3,2,False
116,c7c5,p,False,False,0,30,0,0,28,2,2,2,False
116,b7b5,p,False,False,0,29,0,0,28,2,1,2,False
116,a7a5,p,False,False,0,30,0,0,29,2,1,2,False
117,g8e7,n,False,False,0,38,0,0,29,1,4,3,False
117,g8h6,n,False,False,0,38,0,0,29,2,4,3,False
117,g8f6,n,False,False,0,38,0,1,29,2,5,3,False
117,f8e7,b,False,False,0,38,0,0,28,1,4,3,False
117,f8d6,b,False,False,0,38,0,0,28,2,5,3,False
117,f8c5,b,False,False,0,39,0,0,25,3,5,3,False
117,f8b4,b,False,False,0,6,0,0,25,4,4,3,False
117,f8a3,b,False,False,0,37,0,0,25,5,4,3,False
117,e8e7,k,False,False,0,38,-2,0,29,1,4,3,False
117,d8e7,q,False,False,0,38,0,0,25,1,4,3,False
117,d8f6,q,False,False,0,38,0,0,25,2,6,3,False
117,d8g5,q,False,False,0,36,0,0,16,3,5,3,False
117,d8h4,q,False,False,0,35,0,1,16,4,5,3,True
117,b8c6,n,False,False,0,38,0,0,29,2,6,3,False
117,b8a6,n,False,False,0,38,0,0,29,2,4,3,False
117,h7h6,p,False,False,0,38,0,0,29,1,4,3,False
117,g7g6,p,False,False,0,38,0,0,29,1,4,3,False
117,f7f6,p,False,False,0,38,0,0,29,1,5,3,False
117,d7d6,p,False,False,0,38,0,0,29,1,5,3,False
117,c7c6,p,False,False,0,38,0,0,29,1,4,3,False
117,b7b6,p,False,False,0,38,0,0,29,1,4,3,False
117,a7a6,p,False,False,0,38,0,0,29,1,4,3,False
117,e6e5,p,False,False,0,38,0,0,28,1,4,3,False
117,h7h5,p,False,False,0,38,0,0,29,2,4,3,False
117,g7g5,p,False,False,0,37,0,0,29,2,4,3,False
117,f7f5,p,False,False,0,39,0,1,29,2,5,3,False
117,d7d5,p,False,False,0,38,0,1,29,2,5,3,False
117,c7c5,p,False,False,0,39,0,0,29,2,5,3,False
117,b7b5,p,False,False,0,37,0,0,28,2,4,3,False
117,a7a5,p,False,False,0,38,0,0,29,2,4,3,False
118,g8e7,n,False,False,0,36,0,0,19,1,6,4,False
118,g8h6,n,False,False,0,36,0,0,16,2,6,4,False
118,g8f6,n,False,False,0,36,0,0,16,2,6,4,False
118,f8e7,b,False,False,0,36,0,0,24,1,6,4,False
118,f8d6,b,False,False,0,36,0,0,16,2,7,4,False
118,f8c5,b,False,False,0,37,0,0,12,3,7,4,False
118,f8b4,b,False,False,0,30,0,0,12,4,6,4,True
118,f8a3,b,False,False,0,35,0,0,12,5,6,4,False
118,e8d8,k,False,False,0,36,-2,0,16,0,6,4,False
118,e8e7,k,False,False,0,36,-2,0,16,1,6,4,False
118,b8c6,n,False,False,0,36,0,0,19,2,8,4,False
118,b8a6,n,False,False,0,36,0,0,20,2,6,4,False
118,h4d8,q,False,False,0,39,0,0,29,-4,5,4,False
118,h4e7,q,False,False,0,39,0,0,25,-3,5,4,False
118,h4h6,q,False,False,0,38,0,0,25,-2,5,4,False
118,h4f6,q,False,False,0,39,0,0,25,-2,7,4,False
118,h4h5,q,False,False,0,38,0,0,16,-1,6,4,False
118,h4g5,q,False,False,0,37,0,0,16,-1,6,4,False
118,h4g4,q,False,False,0,36,0,0,16,0,6,4,False
118,h4f4,q,False,False,0,35,0,0,17,0,7,4,False
118,h4e4,q,False,False,1,7,0,0,16,0,7,4,False
118,h4h3,q,False,False,0,38,0,0,16,1,5,4,False
118,h4g3,q,False,False,0,37,0,0,17,1,6,4,False
118,h4h2,q,False,False,1,38,0,5,17,2,6,4,False
118,h4f2,q,False,False,1,1,0,0,16,2,6,4,False
118,h7h6,p,False,False,0,36,0,0,16,1,6,4,False
118,g7g6,p,False,False,0,36,0,0,16,1,6,4,False
118,f7f6,p,False,False,0,36,0,0,16,1,7,4,False
118,d7d6,p,False,False,0,36,0,0,16,1,7,4,False
118,c7c6,p,False,False,0,36,0,0,17,1,6,4,False
118,b7b6,p,False,False,0,36,0,0,16,1,6,4,False
118,a7a6,p,False,False,0,36,0,0,16,1,6,4,False
118,e6e5,p,False,False,0,36,0,0,15,1,6,4,False
118,h7h5,p,False,False,0,36,0,0,16,2,6,4,False
118,g7g5,p,False,False,0,35,0,0,25,2,6,4,False
118,f7f5,p,False,False,0,37,0,0,16,2,6,4,False
118,d7d5,p,False,False,0,36,0,0,16,2,6,4,False
118,c7c5,p,False,False,0,37,0,0,17,2,7,4,False
118,b7b5,p,False,False,0,35,0,0,15,2,6,4,False
118,a7a5,p,False,False,0,36,0,0,16,2,6,4,False
119,g8e7,n,False,False,0,28,0,0,15,1,5,5,False
119,g8h6,n,False,False,0,28,0,0,12,2,5,5,False
119,g8f6,n,False,False,0,28,0,0,12,2,5,5,False
119,e8f8,k,False,False,0,28,-2,0,13,0,5,5,False
119,e8d8,k,False,False,0,28,-2,0,15,0,5,5,False
119,e8e7,k,False,False,0,28,-2,0,12,1,5,5,False
119,b8c6,n,False,False,0,28,0,1,18,2,7,5,True
119,b8a6,n,False,False,0,28,0,0,19,2,5,5,False
119,h4d8,q,False,False,0,31,0,0,25,-4,4,5,False
119,h4e7,q,False,False,0,31,0,0,24,-3,4,5,False
119,h4h6,q,False,False,0,30,0,0,22,-2,4,5,False
119,h4f6,q,False,False,0,31,0,1,22,-2,6,5,False
119,h4h5,q,False,False,0,31,0,0,12,-1,5,5,False
119,h4g5,q,False,False,0,29,0,0,13,-1,5,5,False
119,h4g4,q,False,False,0,29,0,0,13,0,5,5,False
119,h4f4,q,False,False,0,27,0,0,13,0,6,5,False
119,h4e4,q,False,False,1,22,0,1,12,0,6,5,False
119,h4h3,q,False,False,0,30,0,0,12,1,4,5,False
119,h4g3,q,False,False,0,29,0,0,14,1,5,5,False
119,h4h2,q,False,False,1,30,0,5,13,2,5,5,False
119,h4f2,q,False,False,1,4,0,1,12,2,5,5,False
119,b4f8,b,False,False,0,34,0,0,16,-4,5,5,False
119,b4e7,b,False,False,0,34,0,0,24,-3,5,5,False
119,b4d6,b,False,False,0,34,0,0,16,-2,6,5,False
119,b4c5,b,False,False,0,35,0,1,12,-1,6,5,False
119,b4a5,b,False,False,0,29,0,0,13,-1,5,5,False
119,b4c3,b,False,False,3,4,0,1,12,1,6,5,False
119,b4a3,b,False,False,0,33,0,0,12,1,5,5,False
119,h7h6,p,False,False,0,28,0,0,12,1,5,5,False
119,g7g6,p,False,False,0,28,0,0,13,1,5,5,False
119,f7f6,p,False,False,0,28,0,0,12,1,6,5,False
119,d7d6,p,False,False,0,28,0,0,12,1,6,5,False
119,c7c6,p,False,False,0,28,0,0,13,1,5,5,False
119,b7b6,p,False,False,0,28,0,0,12,1,5,5,False
119,a7a6,p,False,False,0,28,0,0,12,1,5,5,False
119,e6e5,p,False,False,0,28,0,1,11,1,5,5,False
119,h7h5,p,False,False,0,28,0,0,12,2,5,5,False
119,g7g5,p,False,False,0,27,0,0,22,2,5,5,False
119,f7f5,p,False,False,0,29,0,0,12,2,5,5,False
119,d7d5,p,False,False,0,28,0,0,12,2,5,5,False
119,c7c5,p,False,False,0,29,0,1,16,2,6,5,False
119,b7b5,p,False,False,0,27,0,0,11,2,5,5,False
119,a7a5,p,False,False,0,28,0,0,15,2,5,5,False
120,g8e7,n,False,False,0,29,0,0,18,1,8,6,False
120,g8h6,n,False,False,0,29,0,0,18,2,8,6,False
120,g8f6,n,False,False,0,29,0,0,18,2,8,6,False
120,e8f8,k,False,False,0,29,-2,0,19,0,8,6,False
120,e8d8,k,False,False,0,29,-2,0,18,0,8,6,False
120,e8e7,k,False,False,0,29,-2,0,18,1,8,6,False
120,a8b8,r,False,False,0,29,-1,0,23,0,8,6,False
120,c6d8,n,False,False,0,29,0,0,15,-2,6,6,False
120,c6b8,n,False,False,0,29,0,0,12,-2,6,6,False
120,c6e7,n,False,False,0,29,0,0,15,-1,6,6,False
120,c6e5,n,False,False,0,29,0,0,12,1,6,6,False
120,c6a5,n,False,False,0,29,0,0,15,1,6,6,False
120,c6d4,n,False,False,1,29,0,0,12,2,6,6,False
120,h4d8,q,False,False,0,30,0,0,28,-4,7,6,False
120,h4e7,q,False,False,0,30,0,0,27,-3,7,6,False
120,h4h6,q,False,False,0,29,0,0,28,-2,7,6,False
120,h4f6,q,False,False,0,30,0,0,28,-2,7,6,False
120,h4h5,q,False,False,0,30,0,0,18,-1,7,6,False
120,h4g5,q,False,False,0,28,0,0,19,-1,7,6,False
120,h4g4,q,False,False,0,29,0,0,19,0,8,6,True
120,h4f4,q,False,False,0,27,0,0,19,0,8,6,False
120,h4e4,q,False,False,1,24,0,0,18,0,7,6,False
120,h4h3,q,False,False,0,29,0,0,18,1,7,6,False
120,h4g3,q,False,False,0,30,0,0,20,1,7,6,False
120,h4h2,q,False,False,1,30,0,5,19,2,7,6,False
120,h4f2,q,False,False,1,4,0,0,18,2,7,6,False
120,b4f8,b,False,False,0,35,0,0,19,-4,8,6,False
120,b4e7,b,False,False,0,35,0,0,27,-3,8,6,False
120,b4d6,b,False,False,0,35,0,0,19,-2,8,6,False
120,b4c5,b,False,False,0,36,0,0,15,-1,8,6,False
120,b4a5,b,False,False,0,30,0,0,19,-1,8,6,False
120,b4c3,b,False,False,3,5,0,0,15,1,8,6,False
120,b4a3,b,False,False,0,34,0,0,15,1,8,6,False
120,h7h6,p,False,False,0,29,0,0,18,1,8,6,False
120,g7g6,p,False,False,0,29,0,0,19,1,8,6,False
120,f7f6,p,False,False,0,29,0,0,18,1,8,6,False
120,d7d6,p,False,False,0,29,0,0,18,1,8,6,False
120,b7b6,p,False,False,0,29,0,0,18,1,8,6,False
120,a7a6,p,False,False,0,29,0,0,18,1,8,6,False
120,e6e5,p,False,False,0,29,0,0,18,1,7,6,False
120,h7h5,p,False,False,0,29,0,0,18,2,8,6,False
120,g7g5,p,False,False,0,28,0,0,28,2,8,6,False
120,f7f5,p,False,False,0,30,0,0,18,2,8,6,False
120,d7d5,p,False,False,0,29,0,0,18,2,8,6,False
120,b7b5,p,False,False,0,28,0,0,17,2,8,6,False
120,a7a5,p,False,False,0,29,0,0,18,2,8,6,False
121,g8e7,n,False,False,0,31,0,0,19,1,8,7,False
121,g8h6,n,False,False,0,31,0,0,28,2,8,7,False
121,g8f6,n,False,False,0,31,0,0,28,2,8,7,False
121,e8f8,k,False,False,0,31,-2,0,19,0,8,7,False
121,e8d8,k,False,False,0,31,-2,0,19,0,8,7,False
121,e8e7,k,False,False,0,31,-2,0,19,1,8,7,False
121,a8b8,r,False,False,0,31,-1,0,24,0,8,7,False
121,c6d8,n,False,False,0,31,0,0,16,-2,6,7,False
121,c6b8,n,False,False,0,31,0,0,13,-2,6,7,False
121,c6e7,n,False,False,0,31,0,0,16,-1,6,7,False
121,c6e5,n,False,False,0,31,0,0,22,1,6,7,False
121,c6a5,n,False,False,0,31,0,0,16,1,6,7,False
121,c6d4,n,False,False,1,31,0,0,13,2,6,7,False
121,g4g6,q,False,False,0,31,0,0,28,-2,8,7,False
121,g4h5,q,False,False,0,31,0,0,18,-1,7,7,True
121,g4g5,q,False,False,0,29,0,0,19,-1,7,7,False
121,g4f5,q,False,False,0,32,0,0,27,-1,8,7,False
121,g4h4,q,False,False,0,30,0,0,18,0,8,7,False
121,g4f4,q,False,False,0,28,0,0,19,0,8,7,False
121,g4e4,q,False,False,1,25,0,0,18,0,7,7,False
121,g4h3,q,False,False,1,32,0,5,18,1,7,7,False
121,g4g3,q,False,False,0,30,0,0,20,1,7,7,False
121,g4f3,q,False,False,3,27,0,1,18,1,7,7,False
121,g4g2,q,False,False,1,30,0,5,19,2,7,7,False
121,b4f8,b,False,False,0,37,0,0,19,-4,8,7,False
121,b4e7,b,False,False,0,37,0,0,19,-3,8,7,False
121,b4d6,b,False,False,0,37,0,0,20,-2,8,7,False
121,b4c5,b,False,False,0,38,0,0,16,-1,8,7,False
121,b4a5,b,False,False,0,32,0,0,20,-1,8,7,False
121,b4c3,b,False,False,3,5,0,0,16,1,8,7,False
121,b4a3,b,False,False,0,36,0,0,16,1,8,7,False
121,h7h6,p,False,False,0,31,0,0,19,1,8,7,False
121,g7g6,p,False,False,0,31,0,0,19,1,8,7,False
121,f7f6,p,False,False,0,31,0,0,19,1,8,7,False
121,d7d6,p,False,False,0,31,0,0,19,1,8,7,False
121,b7b6,p,False,False,0,31,0,0,19,1,8,7,False
121,a7a6,p,False,False,0,31,0,0,19,1,8,7,False
121,e6e5,p,False,False,0,31,0,0,19,1,7,7,False
121,h7h5,p,False,False,0,31,0,0,28,2,8,7,False
121,g7g5,p,False,False,0,30,0,0,19,2,8,7,False
121,f7f5,p,False,False,0,32,0,0,28,2,8,7,False
121,d7d5,p,False,False,0,31,0,0,19,2,8,7,False
121,b7b5,p,False,False,0,30,0,0,18,2,8,7,False
121,a7a5,p,False,False,0,31,0,0,19,2,8,7,False
122,g8e7,n,False,False,0,32,0,0,18,1,7,8,False
122,g8h6,n,False,False,0,32,0,0,18,2,7,8,False
122,g8f6,n,False,False,0,32,0,0,27,2,8,8,False
122,e8f8,k,False,False,0,32,-2,0,19,0,7,8,False
122,e8d8,k,False,False,0,32,-2,0,19,0,7,8,False
122,e8e7,k,False,False,0,32,-2,0,18,1,7,8,False
122,a8b8,r,False,False,0,32,-1,0,23,0,7,8,False
122,c6d8,n,False,False,0,32,0,0,15,-2,6,8,False
122,c6b8,n,False,False,0,32,0,0,12,-2,6,8,False
122,c6e7,n,False,False,0,32,0,0,15,-1,6,8,False
122,c6e5,n,False,False,0,32,0,0,15,1,6,8,False
122,c6a5,n,False,False,0,32,0,0,15,1,6,8,False
122,c6d4,n,False,False,1,32,0,0,12,2,6,8,False
122,h5h6,q,False,False,0,30,0,0,28,-1,7,8,False
122,h5g6,q,False,False,0,31,0,0,28,-1,8,8,False
122,h5g5,q,False,False,0,28,0,0,19,0,7,8,False
122,h5f5,q,False,False,0,33,0,0,27,0,8,8,False
122,h5e5,q,False,False,0,31,0,0,29,0,8,8,False
122,h5d5,q,False,False,0,31,0,0,27,0,8,8,False
122,h5c5,q,False,False,0,32,0,0,27,0,7,8,False
122,h5b5,q,False,False,0,30,0,0,18,0,7,8,False
122,h5a5,q,False,False,0,31,0,0,28,0,7,8,False
122,h5h4,q,False,False,0,30,0,0,18,1,7,8,False
122,h5g4,q,False,False,1,31,0,0,19,1,8,8,False
122,h5h3,q,False,False,1,32,0,6,18,2,7,8,False
122,b4f8,b,False,False,0,38,0,0,19,-4,7,8,False
122,b4e7,b,False,False,0,38,0,0,18,-3,7,8,False
122,b4d6,b,False,False,0,38,0,0,19,-2,7,8,False
122,b4c5,b,False,False,0,39,0,0,18,-1,7,8,False
122,b4a5,b,False,False,0,33,0,0,19,-1,7,8,False
122,b4c3,b,False,False,3,5,0,0,15,1,7,8,True
122,b4a3,b,False,False,0,37,0,0,15,1,7,8,False
122,h7h6,p,False,False,0,32,0,0,18,1,7,8,False
122,g7g6,p,False,False,0,32,0,0,28,1,7,8,False
122,f7f6,p,False,False,0,32,0,0,18,1,7,8,False
122,d7d6,p,False,False,0,32,0,0,18,1,7,8,False
122,b7b6,p,False,False,0,32,0,0,18,1,7,8,False
122,a7a6,p,False,False,0,32,0,0,18,1,7,8,False
122,e6e5,p,False,False,0,32,0,0,18,1,6,8,False
122,g7g5,p,False,False,0,30,0,0,19,2,7,8,False
